,Iterations,train_loss,train_acc,train_top1,train_f1,test_top1,test_f1
174,174,0.344825025723905,0.8952505929129464,0.8823935389518738,0.8877757839574509,0.5090210437774658,0.5092
175,175,0.3393200185834145,0.8971285138811383,0.8738092281380478,0.8788366835531383,0.5080780386924744,0.5103
176,176,0.3327136222197085,0.8993873596191406,0.8784939075002864,0.8843128790431266,0.5051152110099792,0.508
177,177,0.3230736027566754,0.9012299362494021,0.8811817753071688,0.8860659535040432,0.5022000074386597,0.5034
178,178,0.3290773916001223,0.8996539991729113,0.8698309586972607,0.8755952631642279,0.5048878192901611,0.5046
179,179,0.33355467751318096,0.8997468753736846,0.8822985984841172,0.887237678090104,0.5011902451515198,0.5038
180,180,0.33619597797491113,0.8969495345135124,0.8855359529962346,0.8906877978195995,0.5068399906158447,0.5088
181,181,0.328628128280445,0.8997220409159757,0.8866180595086546,0.8913812060791297,0.5066604018211365,0.5096
182,182,0.3381188350672625,0.8969127110072544,0.8885153677998757,0.8933467402291105,0.5029208064079285,0.5038
183,183,0.3257909572246123,0.9011633736746651,0.8985181134574267,0.9030882989988448,0.5111154913902283,0.5149
184,184,0.3137442554746355,0.9062774813905055,0.8965605813629773,0.9016706476222565,0.5070730447769165,0.5094
185,185,0.32745485555152504,0.9018887111118862,0.8847839491707938,0.8905426483683095,0.5063831210136414,0.5088
186,186,0.3233204553930127,0.9018079018106266,0.8877551409662986,0.8918944936465152,0.5035703182220459,0.5046
187,187,0.3253655239027374,0.9020346816705198,0.87768461752911,0.8829704346361187,0.4950675070285797,0.4977
188,188,0.32229443533079966,0.9023535592215401,0.885857340024442,0.8913977516124375,0.49869224429130554,0.5008
189,189,0.31386953592300415,0.9053054342464525,0.8863055158634575,0.8920204653205621,0.5063629746437073,0.5062
190,190,0.32458377249386844,0.9016702613052057,0.8972732205780185,0.9022553818107432,0.5044547319412231,0.5044
191,191,0.32409936128830424,0.9017447646783323,0.8792004719072458,0.8845663265306123,0.49402788281440735,0.4968
192,192,0.3212296673837973,0.9022057202397561,0.8957789601111898,0.9013130384819021,0.5018695592880249,0.5054
193,193,0.33181941813352156,0.9001638451401068,0.8778633219855172,0.8847806663939161,0.4970141053199768,0.5007
194,194,0.3253197067854356,0.9021391576650192,0.8935416863889111,0.8981566019686176,0.5117546319961548,0.5133
195,195,0.3177529354484714,0.9042152871890944,0.8925635778174108,0.8978226830236812,0.5075710415840149,0.5117
196,196,0.3199415392413431,0.9030468999123087,0.8831953868574026,0.8883608941807856,0.503718376159668,0.508
197,197,0.3275060103255875,0.9003142532037229,0.8817356362634775,0.8873034841884867,0.5083163380622864,0.5112
198,198,0.3160064612724343,0.9059126717703683,0.9002851272115902,0.9052016148440509,0.5087758302688599,0.5085
199,199,0.31583080121449064,0.9042660460180166,0.88072946485208,0.8864261948883326,0.49916988611221313,0.5024
